4.14299	1	8007
4.14393	1	8042
4.1447	1	8077
4.15899	1	8112
4.15993	1	8147
4.1607	1	8182
4.17499	1	8217
4.17593	1	8251
4.1767	1	8285
4.19099	1	8319
4.19193	1	8353
4.1927	1	8387
4.20699	1	8421
4.20793	1	8455
4.2087	1	8488
4.22299	1	8521
4.22393	1	8554
4.2247	1	8587
4.23899	1	8620
4.23993	1	8653
4.2407	1	8686
4.25499	1	8719
4.25593	1	8751
4.2567	1	8783
4.27099	1	8815
4.27193	1	8847
4.2727	1	8879
4.28699	1	8911
4.28793	1	8943
4.2887	1	8975
4.30299	1	9007
4.30393	1	9038
4.3047	1	9069
4.31899	1	9100
4.31993	1	9131
4.3207	1	9162
4.33499	1	9193
4.33593	1	9224
4.3367	1	9255
4.35099	1	9286
4.35193	1	9316
4.3527	1	9346
4.36699	1	9376
4.36793	1	9406
4.3687	1	9436
4.38299	1	9466
4.38393	1	9496
4.3847	1	9526
4.39899	1	9556
4.39993	1	9586
4.4007	1	9615
4.41499	1	9644
4.41593	1	9673
4.4167	1	9702
4.43099	1	9731
4.43193	1	9760
4.4327	1	9789
4.44699	1	9818
4.44793	1	9847
4.4487	1	9876
4.46299	1	9905
4.46393	1	9934
4.4647	1	9962
4.47899	1	9990
4.47993	1	10018
4.4807	1	10046
4.49499	1	10074
4.49593	1	10102
4.4967	1	10130
4.51099	1	10158
4.51193	1	10186
4.5127	1	10214
4.52699	1	10242
4.52793	1	10270
4.5287	1	10297
4.54299	1	10324
4.54393	1	10351
4.5447	1	10378
4.55899	1	10405
4.55993	1	10432
4.5607	1	10459
4.57499	1	10486
4.57593	1	10513
4.5767	1	10540
4.59099	1	10567
4.59193	1	10594
4.5927	1	10621
4.60699	1	10648
4.60793	1	10674
4.6087	1	10700
4.62299	1	10726
4.62393	1	10752
4.6247	1	10778
4.63899	1	10804
4.63993	1	10830
4.6407	1	10856
4.65499	1	10882
4.65593	1	10908
4.6567	1	10934
4.67099	1	10960
4.67193	1	10986
4.6727	1	11012
4.68699	1	11038
4.68793	1	11064
4.6887	1	11089
4.70299	1	11114
4.70393	1	11139
4.7047	1	11164
4.71899	1	11189
4.71993	1	11214
4.7207	1	11239
4.73499	1	11264
4.73593	1	11289
4.7367	1	11314
4.75099	1	11339
4.75193	1	11364
4.7527	1	11389
4.76699	1	11414
4.76793	1	11439
4.7687	1	11464
4.78299	1	11489
4.78393	1	11514
4.7847	1	11538
4.79899	1	11562
4.79993	1	11586
4.8007	1	11610
4.81499	1	11634
4.81593	1	11658
4.8167	1	11682
4.83099	1	11706
4.83193	1	11730
4.8327	1	11754
4.84699	1	11778
4.84793	1	11802
4.8487	1	11826
4.86299	1	11850
4.86393	1	11874
4.8647	1	11898
4.87899	1	11922
4.87993	1	11946
4.8807	1	11970
4.89499	1	11994
4.89593	1	12017
4.8967	1	12040
4.91099	1	12063
4.91193	1	12086
4.9127	1	12109
4.92699	1	12132
4.92793	1	12155
4.9287	1	12178
4.94299	1	12201
4.94393	1	12224
4.9447	1	12247
4.95899	1	12270
4.95993	1	12293
4.9607	1	12316
4.97499	1	12339
4.97593	1	12362
4.9767	1	12385
4.99099	1	12408
4.99193	1	12431
4.9927	1	12454
RxDrop in 1 at 5.00394
5.00609	2	536
5.00747	1	12477
5.00841	1	1072
5.01265	2	1072
5.01964	2	1608
5.02299	1	1340
5.02663	2	2144
5.02997	1	1554
5.03314	2	2680
5.03408	2	3216
5.03679	1	1738
5.04013	2	3752
5.04107	2	4288
5.04202	2	4824
5.0433	1	1903
5.04703	2	5360
5.04982	1	2053
5.05499	2	5896
5.05593	2	6432
5.05633	1	2192
5.0567	2	6968
5.06285	1	2323
5.06379	1	2446
5.06949	1	2563
5.07099	2	7504
5.07099	1	2675
5.07193	2	8040
5.0727	2	8576
5.07601	1	2782
5.0778	1	2885
RxDrop in 1 at 5.08394
5.08699	2	9112
5.08747	1	2984
5.08793	2	9648
5.08841	1	1072
5.0887	2	10184
5.10299	2	10720
5.10299	1	1340
5.10393	2	11256
5.1047	2	11792
5.10997	1	1554
5.11679	1	1738
5.11899	2	12328
5.11993	2	12864
5.1207	2	13400
5.1233	1	1903
5.12982	1	2053
5.13499	2	13936
5.13593	2	14472
5.13633	1	2192
5.1367	2	15008
5.14285	1	2323
5.14379	1	2446
5.14949	1	2563
5.15099	2	15544
5.15099	1	2675
5.15193	2	16080
5.1527	2	16616
5.15601	1	2782
5.1578	1	2885
5.16699	2	17152
5.16699	1	2984
5.16793	2	17688
5.16793	1	3080
5.1687	2	18224
5.17333	1	3173
5.18299	2	18760
5.18299	1	3263
5.18393	2	19296
5.18393	1	3351
5.1847	2	19832
5.1847	1	3436
5.19899	2	20368
5.19899	1	3519
5.19993	2	20904
5.19993	1	3600
5.2007	2	21440
5.2007	1	3679
5.21499	2	21976
5.21499	1	3757
5.21593	2	22512
5.21593	1	3833
5.2167	2	23048
5.2167	1	3907
RxDrop in 1 at 5.22966
5.23099	2	23584
5.23099	1	3980
5.23193	2	24120
5.23193	1	4052
5.2327	2	24656
RxDrop in 1 at 5.24347
5.24699	2	25192
5.24699	1	4122
5.24793	2	25728
5.24794	1	1072
5.2487	2	26264
5.26299	2	26800
5.26299	1	1340
5.26393	2	27336
5.2647	2	27872
5.26997	1	1554
5.27679	1	1738
5.27899	2	28408
5.27993	2	28944
5.2807	2	29480
5.2833	1	1903
5.28982	1	2053
5.29499	2	30016
5.29593	2	30552
5.29633	1	2192
5.2967	2	31088
5.30285	1	2323
5.30379	1	2446
5.30949	1	2563
5.31099	2	31624
5.31099	1	2675
5.31193	2	32160
5.3127	2	32696
5.31601	1	2782
5.3178	1	2885
5.32699	2	33232
5.32699	1	2984
5.32793	2	33768
5.32793	1	3080
5.3287	2	34304
5.33333	1	3173
5.34299	2	34840
5.34299	1	3263
5.34393	2	35376
5.34393	1	3351
5.3447	2	35912
5.3447	1	3436
5.35899	2	36448
5.35899	1	3519
5.35993	2	36984
5.35993	1	3600
5.3607	2	37520
5.3607	1	3679
5.37499	2	38056
5.37499	1	3757
5.37593	2	38592
5.37593	1	3833
5.3767	2	39128
5.3767	1	3907
5.39099	2	39664
5.39099	1	3980
5.39193	2	40200
5.39193	1	4052
5.3927	2	40736
5.3927	1	4122
5.40699	2	41272
5.40699	1	4191
5.40793	2	41808
5.40793	1	4259
5.4087	2	42344
5.4087	1	4326
RxDrop in 2 at 5.41947
5.42299	1	4392
5.42393	1	4457
5.42394	2	1072
5.4247	1	4521
5.43899	2	1340
5.43899	1	4584
5.43993	1	4646
5.4407	1	4707
5.44597	2	1554
5.45279	2	1738
5.45499	1	4768
5.45593	1	4828
5.4567	1	4887
5.4593	2	1903
5.46582	2	2053
5.47099	1	4945
5.47193	1	5003
5.47233	2	2192
5.4727	1	5060
5.47885	2	2323
5.47979	2	2446
5.48549	2	2563
5.48699	2	2675
5.48699	1	5116
5.48793	1	5172
5.4887	1	5227
5.49201	2	2782
5.4938	2	2885
5.50299	2	2984
5.50299	1	5281
5.50393	2	3080
5.50393	1	5335
5.5047	1	5388
5.50933	2	3173
5.51899	2	3263
5.51899	1	5441
5.51993	2	3351
5.51993	1	5493
5.5207	2	3436
5.5207	1	5545
5.53499	2	3519
5.53499	1	5596
5.53593	2	3600
5.53593	1	5647
5.5367	2	3679
5.5367	1	5697
5.55099	2	3757
5.55099	1	5747
5.55193	2	3833
5.55193	1	5796
5.5527	2	3907
5.5527	1	5845
5.56699	2	3980
5.56699	1	5894
5.56793	2	4052
5.56793	1	5942
5.5687	2	4122
5.5687	1	5990
5.58299	2	4191
5.58299	1	6037
5.58393	2	4259
5.58393	1	6084
5.5847	2	4326
5.5847	1	6131
5.59899	2	4392
5.59899	1	6177
5.59993	2	4457
5.59993	1	6223
5.6007	2	4521
5.6007	1	6269
5.61499	2	4584
5.61499	1	6314
5.61593	2	4646
5.61593	1	6359
5.6167	2	4707
5.6167	1	6404
5.63099	2	4768
5.63099	1	6448
5.63193	2	4828
5.63193	1	6492
5.6327	2	4887
5.6327	1	6536
RxDrop in 1 at 5.64536
5.64699	2	4945
5.64699	1	6579
5.64793	2	5003
5.64793	1	6622
5.6487	2	5060
5.66299	2	5116
5.66299	1	1072
5.66393	2	5172
5.6647	2	5227
5.67899	2	5281
5.67899	1	1340
5.67993	2	5335
5.6807	2	5388
5.68597	1	1554
5.69279	1	1738
5.69499	2	5441
5.69593	2	5493
5.6967	2	5545
5.6993	1	1903
5.70582	1	2053
5.71099	2	5596
5.71193	2	5647
5.71233	1	2192
5.7127	2	5697
5.71885	1	2323
5.71979	1	2446
5.72549	1	2563
5.72699	2	5747
5.72699	1	2675
5.72793	2	5796
5.7287	2	5845
5.73201	1	2782
5.7338	1	2885
RxDrop in 1 at 5.74089
5.74299	2	5894
5.74299	1	2984
5.74393	2	5942
5.74441	1	3080
5.7447	2	5990
5.75852	1	1072
5.75899	2	6037
5.75993	2	6084
5.7607	2	6131
5.77138	1	1340
5.77499	2	6177
5.77593	2	6223
5.7767	2	6269
5.77837	1	1554
5.78535	1	1738
5.79099	2	6314
5.79193	2	6359
5.79234	1	1903
5.7927	2	6404
5.79886	1	2053
5.80537	1	2192
5.80597	1	2323
5.80699	2	6448
5.80793	2	6492
5.8087	2	6536
5.81236	1	2446
5.8133	1	2563
5.81917	1	2675
5.82299	2	6579
5.82299	1	2782
5.82393	2	6622
5.8247	2	6665
5.82569	1	2885
5.8298	1	2984
5.83899	2	6708
5.83899	1	3080
5.83993	2	6750
5.83993	1	3173
5.8407	2	6792
5.84533	1	3263
5.85499	2	6834
5.85499	1	3351
5.85593	2	6876
5.85593	1	3436
5.8567	2	6917
5.8567	1	3519
5.87099	2	6958
5.87099	1	3600
5.87193	2	6999
5.87193	1	3679
5.8727	2	7040
5.8727	1	3757
5.88699	2	7080
5.88699	1	3833
5.88793	2	7120
5.88793	1	3907
5.8887	2	7160
5.8887	1	3980
5.90299	2	7200
5.90299	1	4052
5.90393	2	7239
5.90393	1	4122
5.9047	2	7278
5.9047	1	4191
RxDrop in 1 at 5.91736
5.91899	2	7317
5.91899	1	4259
5.91993	2	7356
5.91993	1	4326
5.9207	2	7395
5.93499	2	7433
5.93499	1	1072
5.93593	2	7471
5.9367	2	7509
5.95099	2	7547
5.95099	1	1340
5.95193	2	7585
5.9527	2	7622
5.95797	1	1554
5.96479	1	1738
5.96699	2	7659
5.96793	2	7696
5.9687	2	7733
5.9713	1	1903
5.97782	1	2053
5.98299	2	7770
5.98393	2	7806
5.98433	1	2192
5.9847	2	7842
5.99085	1	2323
5.99179	1	2446
5.99749	1	2563
5.99899	2	7878
5.99899	1	2675
5.99993	2	7914
6.0007	2	7950
6.00401	1	2782
6.0058	1	2885
6.01499	2	7986
6.01499	1	2984
6.01593	2	8021
6.01593	1	3080
6.0167	2	8056
6.02133	1	3173
6.03099	2	8091
6.03099	1	3263
6.03193	2	8126
6.03193	1	3351
6.0327	2	8161
6.0327	1	3436
6.04699	2	8196
6.04699	1	3519
6.04793	2	8231
6.04793	1	3600
6.0487	2	8265
6.0487	1	3679
6.06299	2	8299
6.06299	1	3757
6.06393	2	8333
6.06393	1	3833
6.0647	2	8367
6.0647	1	3907
6.07899	2	8401
6.07899	1	3980
6.07993	2	8435
6.07993	1	4052
6.0807	2	8469
6.0807	1	4122
6.09499	2	8502
6.09499	1	4191
6.09593	2	8535
6.09593	1	4259
6.0967	2	8568
6.0967	1	4326
6.11099	2	8601
6.11099	1	4392
6.11193	2	8634
6.11193	1	4457
6.1127	2	8667
6.1127	1	4521
6.12699	2	8700
6.12699	1	4584
6.12793	2	8733
6.12793	1	4646
6.1287	2	8765
6.1287	1	4707
6.14299	2	8797
6.14299	1	4768
6.14393	2	8829
6.14393	1	4828
6.1447	2	8861
6.1447	1	4887
6.15899	2	8893
6.15899	1	4945
6.15993	2	8925
6.15993	1	5003
6.1607	2	8957
6.1607	1	5060
6.17499	2	8989
6.17499	1	5116
6.17593	2	9020
6.17593	1	5172
6.1767	2	9051
6.1767	1	5227
6.19099	2	9082
6.19099	1	5281
6.19193	2	9113
6.19193	1	5335
6.1927	2	9144
6.1927	1	5388
6.20699	2	9175
6.20699	1	5441
6.20793	2	9206
6.20793	1	5493
6.2087	2	9237
6.2087	1	5545
6.22299	2	9268
6.22299	1	5596
6.22393	2	9298
6.22393	1	5647
6.2247	2	9328
6.2247	1	5697
6.23899	2	9358
6.23899	1	5747
6.23993	2	9388
6.23993	1	5796
6.2407	2	9418
6.2407	1	5845
6.25499	2	9448
6.25499	1	5894
6.25593	2	9478
6.25593	1	5942
6.2567	2	9508
6.2567	1	5990
6.27099	2	9538
6.27099	1	6037
6.27193	2	9568
6.27193	1	6084
6.2727	2	9598
6.2727	1	6131
6.28699	2	9627
6.28699	1	6177
6.28793	2	9656
6.28793	1	6223
6.2887	2	9685
6.2887	1	6269
6.30299	2	9714
6.30299	1	6314
6.30393	2	9743
6.30393	1	6359
6.3047	2	9772
6.3047	1	6404
6.31899	2	9801
6.31899	1	6448
6.31993	2	9830
6.31993	1	6492
6.3207	2	9859
6.3207	1	6536
6.33499	2	9888
6.33499	1	6579
6.33593	2	9917
6.33593	1	6622
6.3367	2	9945
6.3367	1	6665
6.35099	2	9973
6.35099	1	6708
6.35193	2	10001
6.35193	1	6750
6.3527	2	10029
6.3527	1	6792
6.36699	2	10057
6.36699	1	6834
6.36793	2	10085
6.36793	1	6876
6.3687	2	10113
6.3687	1	6917
6.38299	2	10141
6.38299	1	6958
6.38393	2	10169
6.38393	1	6999
6.3847	2	10197
6.3847	1	7040
6.39899	2	10225
6.39899	1	7080
6.39993	2	10253
6.39993	1	7120
6.4007	2	10281
6.4007	1	7160
6.41499	2	10308
6.41499	1	7200
6.41593	2	10335
6.41593	1	7239
6.4167	2	10362
6.4167	1	7278
6.43099	2	10389
6.43099	1	7317
6.43193	2	10416
6.43193	1	7356
6.4327	2	10443
6.4327	1	7395
6.44699	2	10470
6.44699	1	7433
6.44793	2	10497
6.44793	1	7471
6.4487	2	10524
6.4487	1	7509
6.46299	2	10551
6.46299	1	7547
6.46393	2	10578
6.46393	1	7585
6.4647	2	10605
6.4647	1	7622
6.47899	2	10632
6.47899	1	7659
6.47993	2	10659
6.47993	1	7696
6.4807	2	10685
6.4807	1	7733
6.49499	2	10711
6.49499	1	7770
6.49593	2	10737
6.49593	1	7806
6.4967	2	10763
6.4967	1	7842
6.51099	2	10789
6.51099	1	7878
6.51193	2	10815
6.51193	1	7914
6.5127	2	10841
6.5127	1	7950
6.52699	2	10867
6.52699	1	7986
6.52793	2	10893
6.52793	1	8021
6.5287	2	10919
6.5287	1	8056
6.54299	2	10945
6.54299	1	8091
6.54393	2	10971
6.54393	1	8126
6.5447	2	10997
6.5447	1	8161
6.55899	2	11023
6.55899	1	8196
6.55993	2	11049
6.55993	1	8231
6.5607	2	11075
6.5607	1	8265
6.57499	2	11100
6.57499	1	8299
6.57593	2	11125
6.57593	1	8333
6.5767	2	11150
6.5767	1	8367
6.59099	2	11175
6.59099	1	8401
6.59193	2	11200
6.59193	1	8435
6.5927	2	11225
6.5927	1	8469
6.60699	2	11250
6.60699	1	8502
6.60793	2	11275
6.60793	1	8535
6.6087	2	11300
6.6087	1	8568
6.62299	2	11325
6.62299	1	8601
6.62393	2	11350
6.62393	1	8634
6.6247	2	11375
6.6247	1	8667
6.63899	2	11400
6.63899	1	8700
6.63993	2	11425
6.63993	1	8733
6.6407	2	11450
6.6407	1	8765
6.65499	2	11475
6.65499	1	8797
6.65593	2	11500
6.65593	1	8829
6.6567	2	11524
6.6567	1	8861
6.67099	2	11548
6.67099	1	8893
6.67193	2	11572
6.67193	1	8925
6.6727	2	11596
6.6727	1	8957
6.68699	2	11620
6.68699	1	8989
6.68793	2	11644
6.68793	1	9020
6.6887	2	11668
6.6887	1	9051
6.70299	2	11692
6.70299	1	9082
6.70393	2	11716
6.70393	1	9113
6.7047	2	11740
6.7047	1	9144
6.71899	2	11764
6.71899	1	9175
6.71993	2	11788
6.71993	1	9206
6.7207	2	11812
6.7207	1	9237
6.73499	2	11836
6.73499	1	9268
6.73593	2	11860
