% time	cellId	IMSI	RNTI	rsrp	sinr	ComponentCarrierId
0.0682143	3	1	3	0.00333333	7.02728e+12	2
0.0692143	1	1	3	0.00333333	7.02728e+12	0
0.0692143	1	2	1	0.00333333	7.02728e+12	0
0.0692143	1	3	2	0.00333333	7.02728e+12	0
0.0692143	2	2	1	0.00333333	7.02728e+12	1
0.0692143	2	3	2	0.00333333	7.02728e+12	1
0.0692143	2	1	3	0.00333333	7.02728e+12	1
0.0692143	3	2	1	0.00333333	7.02728e+12	2
0.0692143	3	3	2	0.00333333	7.02728e+12	2
0.0692143	3	1	3	0.00333333	7.02728e+12	2
0.0702143	1	1	3	0.00333333	7.02728e+12	0
0.0702143	1	2	1	0.00333333	7.02728e+12	0
0.0702143	1	3	2	0.00333333	7.02728e+12	0
0.0702143	2	2	1	0.00333333	7.02728e+12	1
0.0702143	2	3	2	0.00333333	7.02728e+12	1
0.0702143	2	1	3	0.00333333	7.02728e+12	1
0.0702143	3	2	1	0.00333333	7.02728e+12	2
0.0702143	3	3	2	0.00333333	7.02728e+12	2
0.0702143	3	1	3	0.00333333	7.02728e+12	2
0.0712143	1	1	3	0.00333333	7.02728e+12	0
0.0712143	1	2	1	0.00333333	7.02728e+12	0
0.0712143	1	3	2	0.00333333	7.02728e+12	0
0.0712143	2	2	1	0.00333333	7.02728e+12	1
0.0712143	2	3	2	0.00333333	7.02728e+12	1
0.0712143	2	1	3	0.00333333	7.02728e+12	1
0.0712143	3	2	1	0.00333333	7.02728e+12	2
0.0712143	3	3	2	0.00333333	7.02728e+12	2
0.0712143	3	1	3	0.00333333	7.02728e+12	2
0.0722143	1	1	3	0.00333333	7.02728e+12	0
0.0722143	1	2	1	0.00333333	7.02728e+12	0
0.0722143	1	3	2	0.00333333	7.02728e+12	0
0.0722143	2	2	1	0.00333333	7.02728e+12	1
0.0722143	2	3	2	0.00333333	7.02728e+12	1
0.0722143	2	1	3	0.00333333	7.02728e+12	1
0.0722143	3	2	1	0.00333333	7.02728e+12	2
0.0722143	3	3	2	0.00333333	7.02728e+12	2
0.0722143	3	1	3	0.00333333	7.02728e+12	2
0.0732143	1	1	3	0.00333333	7.02728e+12	0
0.0732143	1	2	1	0.00333333	7.02728e+12	0
0.0732143	1	3	2	0.00333333	7.02728e+12	0
0.0732143	2	2	1	0.00333333	7.02728e+12	1
0.0732143	2	3	2	0.00333333	7.02728e+12	1
0.0732143	2	1	3	0.00333333	7.02728e+12	1
0.0732143	3	2	1	0.00333333	7.02728e+12	2
0.0732143	3	3	2	0.00333333	7.02728e+12	2
0.0732143	3	1	3	0.00333333	7.02728e+12	2
0.0742143	1	1	3	0.00333333	7.02728e+12	0
0.0742143	1	2	1	0.00333333	7.02728e+12	0
0.0742143	1	3	2	0.00333333	7.02728e+12	0
0.0742143	2	2	1	0.00333333	7.02728e+12	1
0.0742143	2	3	2	0.00333333	7.02728e+12	1
0.0742143	2	1	3	0.00333333	7.02728e+12	1
0.0742143	3	2	1	0.00333333	7.02728e+12	2
0.0742143	3	3	2	0.00333333	7.02728e+12	2
0.0742143	3	1	3	0.00333333	7.02728e+12	2
0.0752143	1	1	3	0.00333333	7.02728e+12	0
0.0752143	1	2	1	0.00333333	7.02728e+12	0
0.0752143	1	3	2	0.00333333	7.02728e+12	0
0.0752143	2	2	1	0.00333333	7.02728e+12	1
0.0752143	2	3	2	0.00333333	7.02728e+12	1
0.0752143	2	1	3	0.00333333	7.02728e+12	1
0.0752143	3	2	1	0.00333333	7.02728e+12	2
0.0752143	3	3	2	0.00333333	7.02728e+12	2
0.0752143	3	1	3	0.00333333	7.02728e+12	2
0.0762143	1	1	3	0.00333333	7.02728e+12	0
0.0762143	1	2	1	0.00333333	7.02728e+12	0
0.0762143	1	3	2	0.00333333	7.02728e+12	0
0.0762143	2	2	1	0.00333333	7.02728e+12	1
0.0762143	2	3	2	0.00333333	7.02728e+12	1
0.0762143	2	1	3	0.00333333	7.02728e+12	1
0.0762143	3	2	1	0.00333333	7.02728e+12	2
0.0762143	3	3	2	0.00333333	7.02728e+12	2
0.0762143	3	1	3	0.00333333	7.02728e+12	2
0.0772143	1	1	3	0.00333333	7.02728e+12	0
0.0772143	1	2	1	0.00333333	7.02728e+12	0
0.0772143	1	3	2	0.00333333	7.02728e+12	0
0.0772143	2	2	1	0.00333333	7.02728e+12	1
0.0772143	2	3	2	0.00333333	7.02728e+12	1
0.0772143	2	1	3	0.00333333	7.02728e+12	1
0.0772143	3	2	1	0.00333333	7.02728e+12	2
0.0772143	3	3	2	0.00333333	7.02728e+12	2
0.0772143	3	1	3	0.00333333	7.02728e+12	2
0.0782143	1	1	3	0.00333333	7.02728e+12	0
0.0782143	1	2	1	0.00333333	7.02728e+12	0
0.0782143	1	3	2	0.00333333	7.02728e+12	0
0.0782143	2	2	1	0.00333333	7.02728e+12	1
0.0782143	2	3	2	0.00333333	7.02728e+12	1
0.0782143	2	1	3	0.00333333	7.02728e+12	1
0.0782143	3	2	1	0.00333333	7.02728e+12	2
0.0782143	3	3	2	0.00333333	7.02728e+12	2
0.0782143	3	1	3	0.00333333	7.02728e+12	2
0.0792143	1	1	3	0.00333333	7.02728e+12	0
0.0792143	1	2	1	0.00333333	7.02728e+12	0
0.0792143	1	3	2	0.00333333	7.02728e+12	0
0.0792143	2	2	1	0.00333333	7.02728e+12	1
0.0792143	2	3	2	0.00333333	7.02728e+12	1
0.0792143	2	1	3	0.00333333	7.02728e+12	1
0.0792143	3	2	1	0.00333333	7.02728e+12	2
0.0792143	3	3	2	0.00333333	7.02728e+12	2
0.0792143	3	1	3	0.00333333	7.02728e+12	2
0.0802143	1	1	3	0.00333333	7.02728e+12	0
0.0802143	1	2	1	0.00333333	7.02728e+12	0
0.0802143	1	3	2	0.00333333	7.02728e+12	0
0.0802143	2	2	1	0.00333333	7.02728e+12	1
0.0802143	2	3	2	0.00333333	7.02728e+12	1
0.0802143	2	1	3	0.00333333	7.02728e+12	1
0.0802143	3	2	1	0.00333333	7.02728e+12	2
0.0802143	3	3	2	0.00333333	7.02728e+12	2
0.0802143	3	1	3	0.00333333	7.02728e+12	2
0.0812143	1	1	3	0.00333333	7.02728e+12	0
0.0812143	1	2	1	0.00333333	7.02728e+12	0
0.0812143	1	3	2	0.00333333	7.02728e+12	0
0.0812143	2	2	1	0.00333333	7.02728e+12	1
0.0812143	2	3	2	0.00333333	7.02728e+12	1
0.0812143	2	1	3	0.00333333	7.02728e+12	1
0.0812143	3	2	1	0.00333333	7.02728e+12	2
0.0812143	3	3	2	0.00333333	7.02728e+12	2
0.0812143	3	1	3	0.00333333	7.02728e+12	2
0.0822143	1	1	3	0.00333333	7.02728e+12	0
0.0822143	1	2	1	0.00333333	7.02728e+12	0
0.0822143	1	3	2	0.00333333	7.02728e+12	0
0.0822143	2	2	1	0.00333333	7.02728e+12	1
0.0822143	2	3	2	0.00333333	7.02728e+12	1
0.0822143	2	1	3	0.00333333	7.02728e+12	1
0.0822143	3	2	1	0.00333333	7.02728e+12	2
0.0822143	3	3	2	0.00333333	7.02728e+12	2
0.0822143	3	1	3	0.00333333	7.02728e+12	2
0.0832143	1	1	3	0.00333333	7.02728e+12	0
0.0832143	1	2	1	0.00333333	7.02728e+12	0
0.0832143	1	3	2	0.00333333	7.02728e+12	0
0.0832143	2	2	1	0.00333333	7.02728e+12	1
0.0832143	2	3	2	0.00333333	7.02728e+12	1
0.0832143	2	1	3	0.00333333	7.02728e+12	1
0.0832143	3	2	1	0.00333333	7.02728e+12	2
0.0832143	3	3	2	0.00333333	7.02728e+12	2
0.0832143	3	1	3	0.00333333	7.02728e+12	2
0.0842143	1	1	3	0.00333333	7.02728e+12	0
0.0842143	1	2	1	0.00333333	7.02728e+12	0
0.0842143	1	3	2	0.00333333	7.02728e+12	0
0.0842143	2	2	1	0.00333333	7.02728e+12	1
0.0842143	2	3	2	0.00333333	7.02728e+12	1
0.0842143	2	1	3	0.00333333	7.02728e+12	1
0.0842143	3	2	1	0.00333333	7.02728e+12	2
0.0842143	3	3	2	0.00333333	7.02728e+12	2
0.0842143	3	1	3	0.00333333	7.02728e+12	2
0.0852143	1	1	3	0.00333333	7.02728e+12	0
0.0852143	1	2	1	0.00333333	7.02728e+12	0
0.0852143	1	3	2	0.00333333	7.02728e+12	0
0.0852143	2	2	1	0.00333333	7.02728e+12	1
0.0852143	2	3	2	0.00333333	7.02728e+12	1
0.0852143	2	1	3	0.00333333	7.02728e+12	1
0.0852143	3	2	1	0.00333333	7.02728e+12	2
0.0852143	3	3	2	0.00333333	7.02728e+12	2
0.0852143	3	1	3	0.00333333	7.02728e+12	2
0.0862143	1	1	3	0.00333333	7.02728e+12	0
0.0862143	1	2	1	0.00333333	7.02728e+12	0
0.0862143	1	3	2	0.00333333	7.02728e+12	0
0.0862143	2	2	1	0.00333333	7.02728e+12	1
0.0862143	2	3	2	0.00333333	7.02728e+12	1
0.0862143	2	1	3	0.00333333	7.02728e+12	1
0.0862143	3	2	1	0.00333333	7.02728e+12	2
0.0862143	3	3	2	0.00333333	7.02728e+12	2
0.0862143	3	1	3	0.00333333	7.02728e+12	2
0.0872143	1	1	3	0.00333333	7.02728e+12	0
0.0872143	1	2	1	0.00333333	7.02728e+12	0
0.0872143	1	3	2	0.00333333	7.02728e+12	0
0.0872143	2	2	1	0.00333333	7.02728e+12	1
0.0872143	2	3	2	0.00333333	7.02728e+12	1
0.0872143	2	1	3	0.00333333	7.02728e+12	1
0.0872143	3	2	1	0.00333333	7.02728e+12	2
0.0872143	3	3	2	0.00333333	7.02728e+12	2
0.0872143	3	1	3	0.00333333	7.02728e+12	2
0.0882143	1	1	3	0.00333333	7.02728e+12	0
0.0882143	1	2	1	0.00333333	7.02728e+12	0
0.0882143	1	3	2	0.00333333	7.02728e+12	0
0.0882143	2	2	1	0.00333333	7.02728e+12	1
0.0882143	2	3	2	0.00333333	7.02728e+12	1
0.0882143	2	1	3	0.00333333	7.02728e+12	1
0.0882143	3	2	1	0.00333333	7.02728e+12	2
0.0882143	3	3	2	0.00333333	7.02728e+12	2
0.0882143	3	1	3	0.00333333	7.02728e+12	2
0.0892143	1	1	3	0.00333333	7.02728e+12	0
0.0892143	1	2	1	0.00333333	7.02728e+12	0
0.0892143	1	3	2	0.00333333	7.02728e+12	0
0.0892143	2	2	1	0.00333333	7.02728e+12	1
0.0892143	2	3	2	0.00333333	7.02728e+12	1
0.0892143	2	1	3	0.00333333	7.02728e+12	1
0.0892143	3	2	1	0.00333333	7.02728e+12	2
0.0892143	3	3	2	0.00333333	7.02728e+12	2
0.0892143	3	1	3	0.00333333	7.02728e+12	2
0.0902143	1	1	3	0.00333333	7.02728e+12	0
0.0902143	1	2	1	0.00333333	7.02728e+12	0
0.0902143	1	3	2	0.00333333	7.02728e+12	0
0.0902143	2	2	1	0.00333333	7.02728e+12	1
0.0902143	2	3	2	0.00333333	7.02728e+12	1
0.0902143	2	1	3	0.00333333	7.02728e+12	1
0.0902143	3	2	1	0.00333333	7.02728e+12	2
0.0902143	3	3	2	0.00333333	7.02728e+12	2
0.0902143	3	1	3	0.00333333	7.02728e+12	2
0.0912143	1	1	3	0.00333333	7.02728e+12	0
0.0912143	1	2	1	0.00333333	7.02728e+12	0
0.0912143	1	3	2	0.00333333	7.02728e+12	0
0.0912143	2	2	1	0.00333333	7.02728e+12	1
0.0912143	2	3	2	0.00333333	7.02728e+12	1
0.0912143	2	1	3	0.00333333	7.02728e+12	1
0.0912143	3	2	1	0.00333333	7.02728e+12	2
0.0912143	3	3	2	0.00333333	7.02728e+12	2
0.0912143	3	1	3	0.00333333	7.02728e+12	2
0.0922143	1	1	3	0.00333333	7.02728e+12	0
0.0922143	1	2	1	0.00333333	7.02728e+12	0
0.0922143	1	3	2	0.00333333	7.02728e+12	0
0.0922143	2	2	1	0.00333333	7.02728e+12	1
0.0922143	2	3	2	0.00333333	7.02728e+12	1
0.0922143	2	1	3	0.00333333	7.02728e+12	1
0.0922143	3	2	1	0.00333333	7.02728e+12	2
0.0922143	3	3	2	0.00333333	7.02728e+12	2
0.0922143	3	1	3	0.00333333	7.02728e+12	2
0.0932143	1	1	3	0.00333333	7.02728e+12	0
0.0932143	1	2	1	0.00333333	7.02728e+12	0
0.0932143	1	3	2	0.00333333	7.02728e+12	0
0.0932143	2	2	1	0.00333333	7.02728e+12	1
0.0932143	2	3	2	0.00333333	7.02728e+12	1
0.0932143	2	1	3	0.00333333	7.02728e+12	1
0.0932143	3	2	1	0.00333333	7.02728e+12	2
0.0932143	3	3	2	0.00333333	7.02728e+12	2
0.0932143	3	1	3	0.00333333	7.02728e+12	2
0.0942143	1	1	3	0.00333333	7.02728e+12	0
0.0942143	1	2	1	0.00333333	7.02728e+12	0
0.0942143	1	3	2	0.00333333	7.02728e+12	0
0.0942143	2	2	1	0.00333333	7.02728e+12	1
0.0942143	2	3	2	0.00333333	7.02728e+12	1
0.0942143	2	1	3	0.00333333	7.02728e+12	1
0.0942143	3	2	1	0.00333333	7.02728e+12	2
0.0942143	3	3	2	0.00333333	7.02728e+12	2
0.0942143	3	1	3	0.00333333	7.02728e+12	2
0.0952143	1	1	3	0.00333333	7.02728e+12	0
0.0952143	1	2	1	0.00333333	7.02728e+12	0
0.0952143	1	3	2	0.00333333	7.02728e+12	0
0.0952143	2	2	1	0.00333333	7.02728e+12	1
0.0952143	2	3	2	0.00333333	7.02728e+12	1
0.0952143	2	1	3	0.00333333	7.02728e+12	1
0.0952143	3	2	1	0.00333333	7.02728e+12	2
0.0952143	3	3	2	0.00333333	7.02728e+12	2
0.0952143	3	1	3	0.00333333	7.02728e+12	2
0.0962143	1	1	3	0.00333333	7.02728e+12	0
0.0962143	1	2	1	0.00333333	7.02728e+12	0
0.0962143	1	3	2	0.00333333	7.02728e+12	0
0.0962143	2	2	1	0.00333333	7.02728e+12	1
0.0962143	2	3	2	0.00333333	7.02728e+12	1
0.0962143	2	1	3	0.00333333	7.02728e+12	1
0.0962143	3	2	1	0.00333333	7.02728e+12	2
0.0962143	3	3	2	0.00333333	7.02728e+12	2
0.0962143	3	1	3	0.00333333	7.02728e+12	2
0.0972143	1	1	3	0.00333333	7.02728e+12	0
0.0972143	1	2	1	0.00333333	7.02728e+12	0
0.0972143	1	3	2	0.00333333	7.02728e+12	0
0.0972143	2	2	1	0.00333333	7.02728e+12	1
0.0972143	2	3	2	0.00333333	7.02728e+12	1
0.0972143	2	1	3	0.00333333	7.02728e+12	1
0.0972143	3	2	1	0.00333333	7.02728e+12	2
0.0972143	3	3	2	0.00333333	7.02728e+12	2
0.0972143	3	1	3	0.00333333	7.02728e+12	2
0.0982143	1	1	3	0.00333333	7.02728e+12	0
0.0982143	1	2	1	0.00333333	7.02728e+12	0
0.0982143	1	3	2	0.00333333	7.02728e+12	0
0.0982143	2	2	1	0.00333333	7.02728e+12	1
0.0982143	2	3	2	0.00333333	7.02728e+12	1
0.0982143	2	1	3	0.00333333	7.02728e+12	1
0.0982143	3	2	1	0.00333333	7.02728e+12	2
0.0982143	3	3	2	0.00333333	7.02728e+12	2
0.0982143	3	1	3	0.00333333	7.02728e+12	2
0.0992143	1	1	3	0.00333333	7.02728e+12	0
0.0992143	1	2	1	0.00333333	7.02728e+12	0
0.0992143	1	3	2	0.00333333	7.02728e+12	0
0.0992143	2	2	1	0.00333333	7.02728e+12	1
0.0992143	2	3	2	0.00333333	7.02728e+12	1
0.0992143	2	1	3	0.00333333	7.02728e+12	1
0.0992143	3	2	1	0.00333333	7.02728e+12	2
0.0992143	3	3	2	0.00333333	7.02728e+12	2
0.0992143	3	1	3	0.00333333	7.02728e+12	2
0.100214	1	1	3	0.00333333	7.02728e+12	0
0.100214	1	2	1	0.00333333	7.02728e+12	0
0.100214	1	3	2	0.00333333	7.02728e+12	0
0.100214	2	2	1	0.00333333	7.02728e+12	1
0.100214	2	3	2	0.00333333	7.02728e+12	1
0.100214	2	1	3	0.00333333	7.02728e+12	1
0.100214	3	2	1	0.00333333	7.02728e+12	2
0.100214	3	3	2	0.00333333	7.02728e+12	2
0.100214	3	1	3	0.00333333	7.02728e+12	2
0.101214	1	1	3	0.00333333	7.02728e+12	0
0.101214	1	2	1	0.00333333	7.02728e+12	0
0.101214	1	3	2	0.00333333	7.02728e+12	0
0.101214	2	2	1	0.00333333	7.02728e+12	1
0.101214	2	3	2	0.00333333	7.02728e+12	1
0.101214	2	1	3	0.00333333	7.02728e+12	1
0.101214	3	2	1	0.00333333	7.02728e+12	2
0.101214	3	3	2	0.00333333	7.02728e+12	2
0.101214	3	1	3	0.00333333	7.02728e+12	2
0.102214	1	1	3	0.00333333	7.02728e+12	0
0.102214	1	2	1	0.00333333	7.02728e+12	0
0.102214	1	3	2	0.00333333	7.02728e+12	0
0.102214	2	2	1	0.00333333	7.02728e+12	1
0.102214	2	3	2	0.00333333	7.02728e+12	1
0.102214	2	1	3	0.00333333	7.02728e+12	1
0.102214	3	2	1	0.00333333	7.02728e+12	2
0.102214	3	3	2	0.00333333	7.02728e+12	2
0.102214	3	1	3	0.00333333	7.02728e+12	2
0.103214	1	1	3	0.00333333	7.02728e+12	0
0.103214	1	2	1	0.00333333	7.02728e+12	0
0.103214	1	3	2	0.00333333	7.02728e+12	0
0.103214	2	2	1	0.00333333	7.02728e+12	1
0.103214	2	3	2	0.00333333	7.02728e+12	1
0.103214	2	1	3	0.00333333	7.02728e+12	1
0.103214	3	2	1	0.00333333	7.02728e+12	2
0.103214	3	3	2	0.00333333	7.02728e+12	2
0.103214	3	1	3	0.00333333	7.02728e+12	2
0.104214	1	1	3	0.00333333	7.02728e+12	0
0.104214	1	2	1	0.00333333	7.02728e+12	0
0.104214	1	3	2	0.00333333	7.02728e+12	0
0.104214	2	2	1	0.00333333	7.02728e+12	1
0.104214	2	3	2	0.00333333	7.02728e+12	1
0.104214	2	1	3	0.00333333	7.02728e+12	1
0.104214	3	2	1	0.00333333	7.02728e+12	2
0.104214	3	3	2	0.00333333	7.02728e+12	2
0.104214	3	1	3	0.00333333	7.02728e+12	2
0.105214	1	1	3	0.00333333	7.02728e+12	0
0.105214	1	2	1	0.00333333	7.02728e+12	0
0.105214	1	3	2	0.00333333	7.02728e+12	0
0.105214	2	2	1	0.00333333	7.02728e+12	1
0.105214	2	3	2	0.00333333	7.02728e+12	1
0.105214	2	1	3	0.00333333	7.02728e+12	1
0.105214	3	2	1	0.00333333	7.02728e+12	2
0.105214	3	3	2	0.00333333	7.02728e+12	2
0.105214	3	1	3	0.00333333	7.02728e+12	2
0.106214	1	1	3	0.00333333	7.02728e+12	0
0.106214	1	2	1	0.00333333	7.02728e+12	0
0.106214	1	3	2	0.00333333	7.02728e+12	0
0.106214	2	2	1	0.00333333	7.02728e+12	1
0.106214	2	3	2	0.00333333	7.02728e+12	1
0.106214	2	1	3	0.00333333	7.02728e+12	1
0.106214	3	2	1	0.00333333	7.02728e+12	2
0.106214	3	3	2	0.00333333	7.02728e+12	2
0.106214	3	1	3	0.00333333	7.02728e+12	2
0.107214	1	1	3	0.00333333	7.02728e+12	0
0.107214	1	2	1	0.00333333	7.02728e+12	0
0.107214	1	3	2	0.00333333	7.02728e+12	0
0.107214	2	2	1	0.00333333	7.02728e+12	1
0.107214	2	3	2	0.00333333	7.02728e+12	1
0.107214	2	1	3	0.00333333	7.02728e+12	1
0.107214	3	2	1	0.00333333	7.02728e+12	2
0.107214	3	3	2	0.00333333	7.02728e+12	2
0.107214	3	1	3	0.00333333	7.02728e+12	2
0.108214	1	1	3	0.00333333	7.02728e+12	0
0.108214	1	2	1	0.00333333	7.02728e+12	0
0.108214	1	3	2	0.00333333	7.02728e+12	0
0.108214	2	2	1	0.00333333	7.02728e+12	1
0.108214	2	3	2	0.00333333	7.02728e+12	1
0.108214	2	1	3	0.00333333	7.02728e+12	1
0.108214	3	2	1	0.00333333	7.02728e+12	2
0.108214	3	3	2	0.00333333	7.02728e+12	2
0.108214	3	1	3	0.00333333	7.02728e+12	2
0.109214	1	1	3	0.00333333	7.02728e+12	0
0.109214	1	2	1	0.00333333	7.02728e+12	0
0.109214	1	3	2	0.00333333	7.02728e+12	0
0.109214	2	2	1	0.00333333	7.02728e+12	1
0.109214	2	3	2	0.00333333	7.02728e+12	1
0.109214	2	1	3	0.00333333	7.02728e+12	1
0.109214	3	2	1	0.00333333	7.02728e+12	2
0.109214	3	3	2	0.00333333	7.02728e+12	2
0.109214	3	1	3	0.00333333	7.02728e+12	2
0.110214	1	1	3	0.00333333	7.02728e+12	0
0.110214	1	2	1	0.00333333	7.02728e+12	0
0.110214	1	3	2	0.00333333	7.02728e+12	0
0.110214	2	2	1	0.00333333	7.02728e+12	1
0.110214	2	3	2	0.00333333	7.02728e+12	1
0.110214	2	1	3	0.00333333	7.02728e+12	1
0.110214	3	2	1	0.00333333	7.02728e+12	2
0.110214	3	3	2	0.00333333	7.02728e+12	2
0.110214	3	1	3	0.00333333	7.02728e+12	2
0.111214	1	1	3	0.00333333	7.02728e+12	0
0.111214	1	2	1	0.00333333	7.02728e+12	0
0.111214	1	3	2	0.00333333	7.02728e+12	0
0.111214	2	2	1	0.00333333	7.02728e+12	1
0.111214	2	3	2	0.00333333	7.02728e+12	1
0.111214	2	1	3	0.00333333	7.02728e+12	1
0.111214	3	2	1	0.00333333	7.02728e+12	2
0.111214	3	3	2	0.00333333	7.02728e+12	2
0.111214	3	1	3	0.00333333	7.02728e+12	2
0.112214	1	1	3	0.00333333	7.02728e+12	0
0.112214	1	2	1	0.00333333	7.02728e+12	0
0.112214	1	3	2	0.00333333	7.02728e+12	0
0.112214	2	2	1	0.00333333	7.02728e+12	1
0.112214	2	3	2	0.00333333	7.02728e+12	1
0.112214	2	1	3	0.00333333	7.02728e+12	1
0.112214	3	2	1	0.00333333	7.02728e+12	2
0.112214	3	3	2	0.00333333	7.02728e+12	2
0.112214	3	1	3	0.00333333	7.02728e+12	2
0.113214	1	1	3	0.00333333	7.02728e+12	0
0.113214	1	2	1	0.00333333	7.02728e+12	0
0.113214	1	3	2	0.00333333	7.02728e+12	0
0.113214	2	2	1	0.00333333	7.02728e+12	1
0.113214	2	3	2	0.00333333	7.02728e+12	1
0.113214	2	1	3	0.00333333	7.02728e+12	1
0.113214	3	2	1	0.00333333	7.02728e+12	2
0.113214	3	3	2	0.00333333	7.02728e+12	2
0.113214	3	1	3	0.00333333	7.02728e+12	2
0.114214	1	1	3	0.00333333	7.02728e+12	0
0.114214	1	2	1	0.00333333	7.02728e+12	0
0.114214	1	3	2	0.00333333	7.02728e+12	0
0.114214	2	2	1	0.00333333	7.02728e+12	1
0.114214	2	3	2	0.00333333	7.02728e+12	1
0.114214	2	1	3	0.00333333	7.02728e+12	1
0.114214	3	2	1	0.00333333	7.02728e+12	2
0.114214	3	3	2	0.00333333	7.02728e+12	2
0.114214	3	1	3	0.00333333	7.02728e+12	2
0.115214	1	1	3	0.00333333	7.02728e+12	0
0.115214	1	2	1	0.00333333	7.02728e+12	0
0.115214	1	3	2	0.00333333	7.02728e+12	0
0.115214	2	2	1	0.00333333	7.02728e+12	1
0.115214	2	3	2	0.00333333	7.02728e+12	1
0.115214	2	1	3	0.00333333	7.02728e+12	1
0.115214	3	2	1	0.00333333	7.02728e+12	2
0.115214	3	3	2	0.00333333	7.02728e+12	2
0.115214	3	1	3	0.00333333	7.02728e+12	2
0.116214	1	1	3	0.00333333	7.02728e+12	0
0.116214	1	2	1	0.00333333	7.02728e+12	0
0.116214	1	3	2	0.00333333	7.02728e+12	0
0.116214	2	2	1	0.00333333	7.02728e+12	1
0.116214	2	3	2	0.00333333	7.02728e+12	1
0.116214	2	1	3	0.00333333	7.02728e+12	1
0.116214	3	2	1	0.00333333	7.02728e+12	2
0.116214	3	3	2	0.00333333	7.02728e+12	2
0.116214	3	1	3	0.00333333	7.02728e+12	2
0.117214	1	1	3	0.00333333	7.02728e+12	0
0.117214	1	2	1	0.00333333	7.02728e+12	0
0.117214	1	3	2	0.00333333	7.02728e+12	0
0.117214	2	2	1	0.00333333	7.02728e+12	1
0.117214	2	3	2	0.00333333	7.02728e+12	1
0.117214	2	1	3	0.00333333	7.02728e+12	1
0.117214	3	2	1	0.00333333	7.02728e+12	2
0.117214	3	3	2	0.00333333	7.02728e+12	2
0.117214	3	1	3	0.00333333	7.02728e+12	2
0.118214	1	1	3	0.00333333	7.02728e+12	0
0.118214	1	2	1	0.00333333	7.02728e+12	0
0.118214	1	3	2	0.00333333	7.02728e+12	0
0.118214	2	2	1	0.00333333	7.02728e+12	1
0.118214	2	3	2	0.00333333	7.02728e+12	1
0.118214	2	1	3	0.00333333	7.02728e+12	1
0.118214	3	2	1	0.00333333	7.02728e+12	2
0.118214	3	3	2	0.00333333	7.02728e+12	2
0.118214	3	1	3	0.00333333	7.02728e+12	2
0.119214	1	1	3	0.00333333	7.02728e+12	0
0.119214	1	2	1	0.00333333	7.02728e+12	0
0.119214	1	3	2	0.00333333	7.02728e+12	0
0.119214	2	2	1	0.00333333	7.02728e+12	1
0.119214	2	3	2	0.00333333	7.02728e+12	1
0.119214	2	1	3	0.00333333	7.02728e+12	1
0.119214	3	2	1	0.00333333	7.02728e+12	2
0.119214	3	3	2	0.00333333	7.02728e+12	2
0.119214	3	1	3	0.00333333	7.02728e+12	2
0.120214	1	1	3	0.00333333	7.02728e+12	0
0.120214	1	2	1	0.00333333	7.02728e+12	0
0.120214	1	3	2	0.00333333	7.02728e+12	0
0.120214	2	2	1	0.00333333	7.02728e+12	1
0.120214	2	3	2	0.00333333	7.02728e+12	1
0.120214	2	1	3	0.00333333	7.02728e+12	1
0.120214	3	2	1	0.00333333	7.02728e+12	2
0.120214	3	3	2	0.00333333	7.02728e+12	2
0.120214	3	1	3	0.00333333	7.02728e+12	2
0.121214	1	1	3	0.00333333	7.02728e+12	0
0.121214	1	2	1	0.00333333	7.02728e+12	0
0.121214	1	3	2	0.00333333	7.02728e+12	0
0.121214	2	2	1	0.00333333	7.02728e+12	1
0.121214	2	3	2	0.00333333	7.02728e+12	1
0.121214	2	1	3	0.00333333	7.02728e+12	1
0.121214	3	2	1	0.00333333	7.02728e+12	2
0.121214	3	3	2	0.00333333	7.02728e+12	2
0.121214	3	1	3	0.00333333	7.02728e+12	2
0.122214	1	1	3	0.00333333	7.02728e+12	0
0.122214	1	2	1	0.00333333	7.02728e+12	0
0.122214	1	3	2	0.00333333	7.02728e+12	0
0.122214	2	2	1	0.00333333	7.02728e+12	1
0.122214	2	3	2	0.00333333	7.02728e+12	1
0.122214	2	1	3	0.00333333	7.02728e+12	1
0.122214	3	2	1	0.00333333	7.02728e+12	2
0.122214	3	3	2	0.00333333	7.02728e+12	2
0.122214	3	1	3	0.00333333	7.02728e+12	2
0.123214	1	1	3	0.00333333	7.02728e+12	0
0.123214	1	2	1	0.00333333	7.02728e+12	0
0.123214	1	3	2	0.00333333	7.02728e+12	0
0.123214	2	2	1	0.00333333	7.02728e+12	1
0.123214	2	3	2	0.00333333	7.02728e+12	1
0.123214	2	1	3	0.00333333	7.02728e+12	1
0.123214	3	2	1	0.00333333	7.02728e+12	2
0.123214	3	3	2	0.00333333	7.02728e+12	2
0.123214	3	1	3	0.00333333	7.02728e+12	2
0.124214	1	1	3	0.00333333	7.02728e+12	0
0.124214	1	2	1	0.00333333	7.02728e+12	0
0.124214	1	3	2	0.00333333	7.02728e+12	0
0.124214	2	2	1	0.00333333	7.02728e+12	1
0.124214	2	3	2	0.00333333	7.02728e+12	1
0.124214	2	1	3	0.00333333	7.02728e+12	1
0.124214	3	2	1	0.00333333	7.02728e+12	2
0.124214	3	3	2	0.00333333	7.02728e+12	2
0.124214	3	1	3	0.00333333	7.02728e+12	2
0.125214	1	1	3	0.00333333	7.02728e+12	0
